CRM_ID,hits_customDimensions_value,gender,birthday,state_code,annual_income_dollar,create_date,customer_level,CV_flag
1433,10001433.10001433,2,1986,0,92695,3/17/2013,1,0
1434,10001434.10001434,2,1983,12,59906,3/17/2013,2,0
1435,10001435.10001435,2,1991,18,46470,3/17/2013,2,0
1436,10001436.10001436,2,1981,11,92701,3/17/2013,1,0
1437,10001437.10001437,2,1979,47,38803,3/17/2013,2,0
1438,10001438.10001438,1,1992,0,59641,3/17/2013,2,0
1439,10001439.10001439,2,1974,27,66166,3/17/2013,1,0
1440,10001440.10001440,2,1992,0,89311,3/17/2013,2,0
1441,10001441.10001441,2,1976,22,89919,3/17/2013,1,0
1442,10001442.10001442,2,1967,23,62296,3/17/2013,2,0
1443,10001443.10001443,2,1989,0,34195,3/17/2013,1,0
1444,10001444.10001444,2,1991,0,81595,3/17/2013,2,0
1445,10001445.10001445,2,1990,0,76196,3/17/2013,2,0
1446,10001446.10001446,1,1988,0,90995,3/17/2013,1,0
1447,10001447.10001447,1,1994,22,84863,3/17/2013,4,1
1448,10001448.10001448,1,1989,13,58322,3/17/2013,2,0
1449,10001449.10001449,2,1978,5,78917,3/17/2013,3,1
1450,10001450.10001450,2,1994,24,67270,3/17/2013,2,0
1451,10001451.10001451,1,1970,14,71071,3/17/2013,2,0
1452,10001452.10001452,2,1985,14,88867,3/17/2013,1,0
1453,10001453.10001453,2,1972,42,47370,3/17/2013,2,0
1454,10001454.10001454,2,1996,0,40005,3/17/2013,1,0
1455,10001455.10001455,1,1990,27,83993,3/17/2013,2,0
1456,10001456.10001456,2,1984,14,73100,3/17/2013,1,0
1457,10001457.10001457,1,1991,26,67529,3/17/2013,2,0
1458,10001458.10001458,2,1992,17,51254,3/17/2013,2,0
1459,10001459.10001459,1,1972,13,35294,3/17/2013,2,0
1460,10001460.10001460,2,1985,10,91691,3/17/2013,2,0
1461,10001461.10001461,1,1987,12,98866,3/17/2013,1,0
1462,10001462.10001462,2,1990,0,97001,3/17/2013,2,0
1463,10001463.10001463,2,1993,9,54691,3/17/2013,2,0
1464,10001464.10001464,2,1989,0,70725,3/17/2013,2,0
1465,10001465.10001465,2,1995,27,74169,3/17/2013,2,0
1466,10001466.10001466,2,1990,0,83995,3/17/2013,1,0
1467,10001467.10001467,2,1978,13,30363,3/17/2013,1,0
1468,10001468.10001468,2,1993,11,85287,3/17/2013,1,0
1469,10001469.10001469,2,1988,13,78600,3/17/2013,1,0
1470,10001470.10001470,1,1989,13,62479,3/17/2013,1,0
1471,10001471.10001471,2,1988,0,83344,3/18/2013,1,0
1472,10001472.10001472,2,1991,34,60690,3/18/2013,2,0
1473,10001473.10001473,1,1989,13,81847,3/18/2013,1,0
1474,10001474.10001474,2,1985,1,89838,3/18/2013,2,0
1475,10001475.10001475,0,1971,13,95134,3/18/2013,1,0
1476,10001476.10001476,2,1989,40,33204,3/18/2013,1,0
1477,10001477.10001477,1,1993,0,78685,3/18/2013,2,0
1478,10001478.10001478,1,1993,23,76064,3/18/2013,2,0
1479,10001479.10001479,1,1991,43,54068,3/18/2013,4,1
1480,10001480.10001480,1,1974,23,43747,3/18/2013,2,0
1481,10001481.10001481,1,1988,11,54181,3/18/2013,2,0
1482,10001482.10001482,2,1992,28,68657,3/18/2013,2,0
1483,10001483.10001483,2,1982,23,31348,3/18/2013,1,0
1484,10001484.10001484,2,1986,0,99265,3/18/2013,2,0
1485,10001485.10001485,1,1963,13,36691,3/18/2013,2,0
1486,10001486.10001486,2,1990,11,53997,3/18/2013,3,1
1487,10001487.10001487,1,1995,0,75326,3/18/2013,1,0
1488,10001488.10001488,2,1983,12,87322,3/18/2013,1,0
1489,10001489.10001489,2,1993,17,41297,3/18/2013,1,0
1490,10001490.10001490,2,1984,15,34932,3/18/2013,2,0
1491,10001491.10001491,2,1992,27,99094,3/18/2013,5,1
1492,10001492.10001492,2,1984,0,91315,3/18/2013,1,0
1493,10001493.10001493,2,1988,0,49326,3/18/2013,2,0
1494,10001494.10001494,1,1989,0,65964,3/18/2013,2,0
1495,10001495.10001495,1,1972,13,70181,3/18/2013,1,0
1496,10001496.10001496,2,1994,0,84929,3/18/2013,2,0
1497,10001497.10001497,2,1992,33,74195,3/18/2013,2,0
1498,10001498.10001498,2,1968,13,81636,3/18/2013,1,0
1499,10001499.10001499,1,1989,27,96300,3/18/2013,1,0
1500,10001500.10001500,2,1999,14,74491,3/18/2013,1,0
1501,10001501.10001501,1,1984,0,84437,3/18/2013,1,0
1502,10001502.10001502,2,1975,12,67977,3/18/2013,1,0
1503,10001503.10001503,2,1994,28,95806,3/18/2013,1,0
1504,10001504.10001504,2,1993,12,57019,3/18/2013,2,0
1505,10001505.10001505,2,1990,0,42290,3/18/2013,1,0
1506,10001506.10001506,1,1987,27,95692,3/18/2013,1,0
1507,10001507.10001507,2,1991,0,76827,3/18/2013,2,0
1508,10001508.10001508,1,1984,0,63071,3/18/2013,1,0
1509,10001509.10001509,1,1978,38,88024,3/18/2013,2,0
1510,10001510.10001510,1,1971,22,73102,3/18/2013,2,0
1511,10001511.10001511,2,1994,0,60743,3/18/2013,1,0
1512,10001512.10001512,2,1992,18,82220,3/18/2013,2,0
1513,10001513.10001513,1,1993,0,77735,3/18/2013,1,0
1514,10001514.10001514,2,1990,7,57534,3/18/2013,1,0
1515,10001515.10001515,1,1993,13,85443,3/18/2013,1,0
1516,10001516.10001516,2,1961,14,36099,3/18/2013,2,0
1517,10001517.10001517,1,1980,23,54131,3/18/2013,1,0
1518,10001518.10001518,1,1990,13,88604,3/18/2013,1,0
1519,10001519.10001519,1,1993,1,30925,3/18/2013,1,0
1520,10001520.10001520,2,1988,14,36635,3/18/2013,2,0
1521,10001521.10001521,1,1988,13,53001,3/18/2013,2,0
1522,10001522.10001522,2,1992,0,33798,3/18/2013,2,0
1523,10001523.10001523,2,1991,0,61902,3/18/2013,1,0
1524,10001524.10001524,2,1968,27,49476,3/18/2013,1,0
1525,10001525.10001525,2,1991,13,94305,3/19/2013,2,0
1526,10001526.10001526,2,1992,23,76227,3/19/2013,1,0
1527,10001527.10001527,2,1993,0,42180,3/19/2013,1,0
1528,10001528.10001528,2,1986,0,35004,3/19/2013,2,0
1529,10001529.10001529,2,1991,13,31818,3/19/2013,1,0
1530,10001530.10001530,2,1992,10,99921,3/19/2013,1,0
1531,10001531.10001531,2,1991,27,96075,3/19/2013,1,0
1532,10001532.10001532,2,1995,28,33365,3/19/2013,2,0
1533,10001533.10001533,2,1987,13,76870,3/19/2013,1,0
1534,10001534.10001534,2,1993,13,55016,3/19/2013,1,0
1535,10001535.10001535,1,1971,13,34162,3/19/2013,5,1
1536,10001536.10001536,1,1974,0,58886,3/19/2013,1,0
1537,10001537.10001537,2,1972,23,70359,3/19/2013,1,0
1538,10001538.10001538,2,1989,26,75981,3/19/2013,2,0
1539,10001539.10001539,2,1977,13,38148,3/19/2013,2,0
1540,10001540.10001540,1,1971,20,94603,3/19/2013,2,0
1541,10001541.10001541,2,1988,40,48804,3/19/2013,1,0
1542,10001542.10001542,2,1990,13,56568,3/19/2013,2,0
1543,10001543.10001543,1,1993,0,54431,3/19/2013,1,0
1544,10001544.10001544,1,1993,10,36178,3/19/2013,1,0
1545,10001545.10001545,2,1994,2,98613,3/19/2013,1,0
1546,10001546.10001546,2,1981,0,73299,3/19/2013,2,0
1547,10001547.10001547,1,1972,28,46400,3/19/2013,1,0
1548,10001548.10001548,1,1975,26,44961,3/19/2013,1,0
1549,10001549.10001549,2,1992,0,83455,3/19/2013,5,1
1550,10001550.10001550,2,1983,11,67231,3/19/2013,3,1
1551,10001551.10001551,2,1985,13,52030,3/19/2013,2,0
1552,10001552.10001552,1,1957,28,84233,3/19/2013,1,0
1553,10001553.10001553,2,1982,14,60042,3/19/2013,1,0
1554,10001554.10001554,2,1991,0,44456,3/19/2013,2,0
1555,10001555.10001555,2,1979,14,62421,3/19/2013,1,0
1556,10001556.10001556,2,1983,14,83269,3/19/2013,1,0
1557,10001557.10001557,2,1989,42,34098,3/19/2013,2,0
1558,10001558.10001558,2,1996,0,32651,3/19/2013,2,0
1559,10001559.10001559,2,1990,16,59322,3/19/2013,1,0
1560,10001560.10001560,2,1997,0,40341,3/19/2013,1,0
1561,10001561.10001561,2,1985,40,81520,3/19/2013,1,0
1562,10001562.10001562,2,1985,0,95529,3/19/2013,1,0
1563,10001563.10001563,2,1985,13,95109,3/19/2013,2,0
1564,10001564.10001564,2,1973,0,89515,3/19/2013,2,0
1565,10001565.10001565,2,1973,14,35243,3/19/2013,1,0
1566,10001566.10001566,2,1990,0,67727,3/19/2013,2,0
1567,10001567.10001567,2,1982,44,49257,3/20/2013,2,0
1568,10001568.10001568,2,1990,13,77388,3/20/2013,1,0
1569,10001569.10001569,2,1994,27,67030,3/20/2013,1,0
1570,10001570.10001570,1,1994,11,50998,3/20/2013,2,0
1571,10001571.10001571,2,1994,0,58038,3/20/2013,4,1
1572,10001572.10001572,1,1966,0,57215,3/20/2013,2,0
1573,10001573.10001573,1,1963,20,92636,3/20/2013,1,0
1574,10001574.10001574,2,1972,29,41577,3/20/2013,1,0
1575,10001575.10001575,2,1994,14,49983,3/20/2013,2,0
1576,10001576.10001576,2,1994,23,61728,3/20/2013,1,0
1577,10001577.10001577,2,1974,25,30359,3/20/2013,1,0
1578,10001578.10001578,1,1994,0,48881,3/20/2013,1,0
1579,10001579.10001579,2,1993,27,37668,3/20/2013,1,0
1580,10001580.10001580,2,1989,34,85999,3/20/2013,2,0
1581,10001581.10001581,2,1991,13,32738,3/20/2013,2,0
1582,10001582.10001582,1,1989,1,72842,3/20/2013,2,0
1583,10001583.10001583,1,1982,13,94238,3/20/2013,3,1
1584,10001584.10001584,1,1991,0,53588,3/20/2013,2,0
1585,10001585.10001585,2,1980,27,83776,3/20/2013,3,1
1586,10001586.10001586,2,1994,13,42874,3/20/2013,2,0
1587,10001587.10001587,2,1993,4,54026,3/20/2013,2,0
1588,10001588.10001588,2,1993,27,76699,3/20/2013,2,0
1589,10001589.10001589,2,1978,40,44173,3/20/2013,2,0
1590,10001590.10001590,1,1994,0,31239,3/20/2013,2,0
1591,10001591.10001591,0,1973,0,37135,3/20/2013,2,0
1592,10001592.10001592,2,1976,40,60711,3/20/2013,2,0
1593,10001593.10001593,1,1989,0,82522,3/20/2013,1,0
1594,10001594.10001594,2,1991,34,48193,3/20/2013,2,0
1595,10001595.10001595,2,1991,11,71378,3/20/2013,1,0
1596,10001596.10001596,0,1977,0,94706,3/20/2013,5,1
1597,10001597.10001597,1,1984,10,54120,3/20/2013,1,0
1598,10001598.10001598,2,1989,46,81925,3/20/2013,2,0
1599,10001599.10001599,2,1989,11,34661,3/20/2013,1,0
1600,10001600.10001600,2,1991,0,53129,3/20/2013,1,0
1601,10001601.10001601,2,1995,11,86099,3/20/2013,2,0
1602,10001602.10001602,1,1962,27,47409,3/20/2013,2,0
1603,10001603.10001603,2,1982,0,44331,3/20/2013,1,0
1604,10001604.10001604,1,1973,19,80560,3/20/2013,1,0
1605,10001605.10001605,2,1991,26,99609,3/20/2013,2,0
1606,10001606.10001606,1,1981,12,86932,3/20/2013,5,1
1607,10001607.10001607,1,1990,0,51502,3/21/2013,2,0
1608,10001608.10001608,1,1992,0,32396,3/21/2013,1,0
1609,10001609.10001609,2,1993,28,39478,3/21/2013,2,0
1610,10001610.10001610,2,1981,27,75497,3/21/2013,2,0
1611,10001611.10001611,2,1973,27,48806,3/21/2013,1,0
1612,10001612.10001612,1,1988,43,56560,3/21/2013,2,0
1613,10001613.10001613,2,1989,14,73047,3/21/2013,4,1
1614,10001614.10001614,2,1971,14,78303,3/21/2013,2,0
1615,10001615.10001615,1,1987,34,53192,3/21/2013,1,0
1616,10001616.10001616,1,1986,0,62062,3/21/2013,1,0
1617,10001617.10001617,2,1996,14,42291,3/21/2013,2,0
1618,10001618.10001618,2,1989,43,94765,3/21/2013,2,0
1619,10001619.10001619,1,1987,12,78177,3/21/2013,2,0
1620,10001620.10001620,2,1969,42,34827,3/21/2013,2,0
1621,10001621.10001621,2,1989,13,73475,3/21/2013,2,0
1622,10001622.10001622,2,1982,12,43018,3/21/2013,1,0
1623,10001623.10001623,1,1990,18,41753,3/21/2013,2,0
1624,10001624.10001624,1,1975,15,77518,3/21/2013,1,0
1625,10001625.10001625,2,1993,10,30050,3/21/2013,1,0
1626,10001626.10001626,1,1989,12,99134,3/21/2013,1,0
1627,10001627.10001627,2,1986,14,51771,3/21/2013,2,0
1628,10001628.10001628,2,1974,11,39259,3/21/2013,5,1
1629,10001629.10001629,2,1993,34,39264,3/22/2013,1,0
1630,10001630.10001630,2,1995,14,54931,3/22/2013,2,0
1631,10001631.10001631,2,1985,21,88499,3/22/2013,2,0
1632,10001632.10001632,2,1972,14,84510,3/22/2013,2,0
1633,10001633.10001633,1,1977,37,81994,3/22/2013,1,0
1634,10001634.10001634,2,1995,14,48087,3/22/2013,1,0
1635,10001635.10001635,2,1997,40,57805,3/22/2013,2,0
1636,10001636.10001636,2,1991,0,34948,3/22/2013,1,0
1637,10001637.10001637,2,1984,25,42074,3/22/2013,2,0
1638,10001638.10001638,2,1992,14,95561,3/22/2013,1,0
1639,10001639.10001639,2,1978,11,74126,3/22/2013,5,1
1640,10001640.10001640,2,1983,4,36150,3/22/2013,1,0
1641,10001641.10001641,2,1988,0,82591,3/22/2013,4,1
1642,10001642.10001642,2,1993,1,47708,3/22/2013,2,0
1643,10001643.10001643,1,1987,0,90775,3/22/2013,2,0
1644,10001644.10001644,2,1984,9,74793,3/23/2013,1,0
1645,10001645.10001645,2,1972,29,99040,3/23/2013,1,0
1646,10001646.10001646,2,1977,2,68031,3/23/2013,2,0
1647,10001647.10001647,2,1991,0,78709,3/23/2013,2,0
1648,10001648.10001648,1,1988,0,64528,3/23/2013,1,0
1649,10001649.10001649,1,1990,27,98365,3/23/2013,1,0
1650,10001650.10001650,1,1982,13,96824,3/23/2013,2,0
1651,10001651.10001651,2,1991,12,78991,3/23/2013,1,0
1652,10001652.10001652,2,1972,0,96598,3/23/2013,1,0
1653,10001653.10001653,2,1992,14,80883,3/23/2013,5,1
1654,10001654.10001654,2,1991,0,30367,3/23/2013,2,0
1655,10001655.10001655,2,1977,27,36633,3/23/2013,1,0
1656,10001656.10001656,1,1965,14,70918,3/23/2013,5,1
1657,10001657.10001657,2,1975,13,38794,3/23/2013,2,0
1658,10001658.10001658,2,1993,0,70186,3/23/2013,1,0
1659,10001659.10001659,1,1990,40,89608,3/24/2013,2,0
1660,10001660.10001660,2,1991,27,79040,3/24/2013,4,1
1661,10001661.10001661,2,1985,17,84900,3/24/2013,2,0
1662,10001662.10001662,2,1979,14,54505,3/24/2013,2,0
1663,10001663.10001663,2,1981,35,49291,3/24/2013,1,0
1664,10001664.10001664,1,1993,1,59298,3/24/2013,2,0
1665,10001665.10001665,2,1994,0,55843,3/24/2013,2,0
1666,10001666.10001666,2,1997,0,40065,3/24/2013,1,0
1667,10001667.10001667,2,1994,0,45037,3/24/2013,2,0
1668,10001668.10001668,2,1978,27,80473,3/24/2013,2,0
1669,10001669.10001669,2,1990,18,49929,3/24/2013,2,0
1670,10001670.10001670,2,1994,25,32537,3/24/2013,2,0
1671,10001671.10001671,2,1986,0,88413,3/24/2013,1,0
1672,10001672.10001672,2,1977,24,99569,3/24/2013,1,0
1673,10001673.10001673,1,1979,28,77498,3/24/2013,1,0
1674,10001674.10001674,2,1966,0,59063,3/24/2013,2,0
1675,10001675.10001675,1,1982,2,34887,3/25/2013,2,0
1676,10001676.10001676,1,1989,1,80432,3/25/2013,2,0
1677,10001677.10001677,1,1970,0,63809,3/25/2013,1,0
1678,10001678.10001678,1,1967,27,70989,3/25/2013,1,0
1679,10001679.10001679,2,1989,13,73250,3/25/2013,2,0
1680,10001680.10001680,2,1993,0,73864,3/25/2013,1,0
1681,10001681.10001681,1,1986,14,75009,3/25/2013,5,1
1682,10001682.10001682,2,1994,13,75304,3/25/2013,2,0
1683,10001683.10001683,1,1990,0,53686,3/25/2013,1,0
1684,10001684.10001684,2,1995,25,56317,3/25/2013,2,0
1685,10001685.10001685,2,1990,14,85322,3/25/2013,1,0
1686,10001686.10001686,2,1971,4,59912,3/25/2013,2,0
1687,10001687.10001687,2,1983,27,56057,3/25/2013,1,0
1688,10001688.10001688,2,1992,13,95846,3/25/2013,1,0
1689,10001689.10001689,1,1985,22,98095,3/25/2013,1,0
1690,10001690.10001690,2,1992,12,57189,3/26/2013,2,0
1691,10001691.10001691,2,1981,8,48486,3/26/2013,2,0
1692,10001692.10001692,1,1982,0,40874,3/26/2013,2,0
1693,10001693.10001693,1,1970,13,61475,3/26/2013,1,0
1694,10001694.10001694,1,1990,0,91223,3/26/2013,2,0
1695,10001695.10001695,1,1974,14,51621,3/26/2013,2,0
1696,10001696.10001696,2,1988,15,58979,3/26/2013,1,0
1697,10001697.10001697,2,1991,4,52734,3/26/2013,1,0
1698,10001698.10001698,2,1973,13,87337,3/26/2013,1,0
1699,10001699.10001699,2,1958,11,47652,3/26/2013,2,0
1700,10001700.10001700,1,1983,14,85787,3/26/2013,2,0
1701,10001701.10001701,1,1959,35,66955,3/26/2013,2,0
1702,10001702.10001702,2,1979,14,55339,3/26/2013,2,0
1703,10001703.10001703,2,1970,16,99550,3/26/2013,3,1
1704,10001704.10001704,1,1989,11,93936,3/26/2013,2,0
1705,10001705.10001705,2,1982,11,48836,3/26/2013,1,0
1706,10001706.10001706,1,1983,13,67951,3/27/2013,1,0
1707,10001707.10001707,2,1973,12,48489,3/27/2013,1,0
1708,10001708.10001708,2,1969,0,96579,3/27/2013,1,0
1709,10001709.10001709,2,1985,0,48498,3/27/2013,2,0
1710,10001710.10001710,2,1993,27,41656,3/27/2013,1,0
1711,10001711.10001711,1,1990,0,34628,3/27/2013,2,0
1712,10001712.10001712,2,1985,1,74230,3/27/2013,1,0
1713,10001713.10001713,2,1984,13,90996,3/27/2013,1,0
1714,10001714.10001714,2,1982,8,81192,3/27/2013,4,1
1715,10001715.10001715,1,1977,14,74265,3/27/2013,3,1
1716,10001716.10001716,2,1991,0,85982,3/27/2013,2,0
1717,10001717.10001717,1,1991,23,41000,3/27/2013,2,0
1718,10001718.10001718,2,1978,27,40752,3/28/2013,2,0
1719,10001719.10001719,2,1982,14,66797,3/28/2013,1,0
1720,10001720.10001720,1,1985,0,68433,3/28/2013,1,0
1721,10001721.10001721,2,1994,27,96563,3/28/2013,1,0
1722,10001722.10001722,1,1968,11,32886,3/28/2013,1,0
1723,10001723.10001723,1,1975,14,45628,3/28/2013,1,0
1724,10001724.10001724,2,1970,1,95356,3/28/2013,2,0
1725,10001725.10001725,1,1956,0,90194,3/28/2013,1,0
1726,10001726.10001726,1,1980,11,65597,3/28/2013,2,0
1727,10001727.10001727,2,1995,13,87937,3/28/2013,1,0
1728,10001728.10001728,1,1994,11,40657,3/28/2013,2,0
1729,10001729.10001729,1,1987,9,49605,3/28/2013,1,0
1730,10001730.10001730,2,1994,24,43219,3/28/2013,2,0
1731,10001731.10001731,1,1991,28,80675,3/28/2013,4,1
1732,10001732.10001732,1,1970,11,82758,3/28/2013,2,0
1733,10001733.10001733,2,1980,13,65066,3/28/2013,2,0
1734,10001734.10001734,1,1980,12,31408,3/28/2013,1,0
1735,10001735.10001735,2,1984,11,57522,3/29/2013,1,0
1736,10001736.10001736,2,1987,11,63909,3/29/2013,2,0
1737,10001737.10001737,1,1992,35,59791,3/29/2013,2,0
1738,10001738.10001738,1,1991,13,31616,3/29/2013,2,0
1739,10001739.10001739,1,1961,13,34097,3/29/2013,1,0
1740,10001740.10001740,1,1985,0,81271,3/29/2013,1,0
1741,10001741.10001741,2,1998,13,52744,3/29/2013,2,0
1742,10001742.10001742,2,1992,14,61999,3/29/2013,2,0
1743,10001743.10001743,1,1995,0,35372,3/29/2013,2,0
1744,10001744.10001744,2,1988,40,43167,3/29/2013,1,0
1745,10001745.10001745,1,1995,26,30491,3/29/2013,1,0
1746,10001746.10001746,1,1995,0,41402,3/29/2013,1,0
1747,10001747.10001747,1,1965,23,66108,3/30/2013,2,0
1748,10001748.10001748,2,1994,0,68137,3/30/2013,2,0
1749,10001749.10001749,1,1990,13,45918,3/30/2013,1,0
1750,10001750.10001750,1,1968,0,75044,3/30/2013,1,0
1751,10001751.10001751,2,1971,34,60362,3/30/2013,1,0
1752,10001752.10001752,2,1991,23,70565,3/30/2013,2,0
1753,10001753.10001753,2,1984,40,59036,3/30/2013,1,0
1754,10001754.10001754,2,1988,0,98580,3/30/2013,2,0
1755,10001755.10001755,2,1981,13,76347,3/30/2013,2,0
1756,10001756.10001756,2,1971,14,45740,3/30/2013,2,0
1757,10001757.10001757,2,1989,27,80471,3/30/2013,1,0
1758,10001758.10001758,2,1991,11,86594,3/30/2013,4,1
1759,10001759.10001759,2,1972,13,69420,3/30/2013,5,1
1760,10001760.10001760,2,1990,12,53223,3/30/2013,2,0
1761,10001761.10001761,2,1979,23,98149,3/30/2013,1,0
1762,10001762.10001762,1,1983,1,93122,3/30/2013,2,0
1763,10001763.10001763,1,1990,0,77905,3/30/2013,4,1
1764,10001764.10001764,2,1985,17,83158,3/30/2013,1,0
1765,10001765.10001765,2,1991,33,70488,3/30/2013,1,0
1766,10001766.10001766,1,1980,13,63127,3/30/2013,2,0
1767,10001767.10001767,2,1979,12,83039,3/30/2013,4,1
1768,10001768.10001768,2,1981,27,87678,3/30/2013,2,0
1769,10001769.10001769,2,1988,13,48803,3/30/2013,1,0
1770,10001770.10001770,2,1980,1,59683,3/30/2013,2,0
1771,10001771.10001771,2,1989,15,55786,3/30/2013,2,0
1772,10001772.10001772,2,1993,23,44828,3/31/2013,4,1
1773,10001773.10001773,2,1987,40,95265,3/31/2013,1,0
1774,10001774.10001774,1,1979,0,64711,3/31/2013,2,0
1775,10001775.10001775,2,1988,22,80703,3/31/2013,1,0
1776,10001776.10001776,2,1984,42,98128,3/31/2013,2,0
1777,10001777.10001777,1,1971,13,56568,3/31/2013,1,0
1778,10001778.10001778,2,1976,0,97624,3/31/2013,1,0
1779,10001779.10001779,1,1991,0,94796,3/31/2013,1,0
1780,10001780.10001780,1,1956,9,44883,3/31/2013,1,0
1781,10001781.10001781,2,1985,0,92388,3/31/2013,2,0
1782,10001782.10001782,2,1992,11,68014,3/31/2013,2,0
1783,10001783.10001783,1,1981,11,83160,3/31/2013,2,0
1784,10001784.10001784,2,1970,13,73727,3/31/2013,1,0
1785,10001785.10001785,2,1990,37,33720,3/31/2013,1,0
1786,10001786.10001786,1,1954,11,77950,3/31/2013,2,0
1787,10001787.10001787,2,1986,13,95198,3/31/2013,2,0
1788,10001788.10001788,1,1976,22,76832,3/31/2013,2,0
1789,10001789.10001789,2,1994,28,58060,3/31/2013,1,0
1790,10001790.10001790,2,1994,0,63237,3/31/2013,1,0
1791,10001791.10001791,2,1986,40,61273,3/31/2013,1,0
1792,10001792.10001792,2,1994,0,87021,3/31/2013,2,0
1793,10001793.10001793,1,1992,14,53358,3/31/2013,2,0
1794,10001794.10001794,2,1981,35,91794,3/31/2013,2,0
1795,10001795.10001795,2,1986,13,84643,3/31/2013,2,0
1796,10001796.10001796,2,1979,13,36591,3/31/2013,1,0
1797,10001797.10001797,2,1990,0,68144,3/31/2013,2,0
1798,10001798.10001798,2,1974,0,56848,3/31/2013,2,0
1799,10001799.10001799,2,1973,14,99904,3/31/2013,2,0
1800,10001800.10001800,2,1967,0,64049,4/1/2013,4,1
1801,10001801.10001801,1,1989,40,39494,4/1/2013,1,0
1802,10001802.10001802,1,1990,3,59248,4/1/2013,2,0
1803,10001803.10001803,1,1955,12,68820,4/1/2013,1,0
1804,10001804.10001804,2,1976,12,51752,4/1/2013,1,0
1805,10001805.10001805,2,1986,8,53312,4/1/2013,2,0
1806,10001806.10001806,1,1995,21,57191,4/1/2013,2,0
1807,10001807.10001807,1,1983,13,98117,4/1/2013,4,1
1808,10001808.10001808,2,1972,13,67344,4/1/2013,2,0
1809,10001809.10001809,2,1999,23,57602,4/1/2013,4,1
1810,10001810.10001810,2,1997,0,35836,4/1/2013,2,0
1811,10001811.10001811,2,1984,28,53690,4/1/2013,3,1
1812,10001812.10001812,2,1980,28,91869,4/1/2013,1,0
1813,10001813.10001813,2,1976,27,89896,4/1/2013,2,0
1814,10001814.10001814,1,1983,40,76827,4/1/2013,2,0
1815,10001815.10001815,1,1969,39,30304,4/1/2013,2,0
1816,10001816.10001816,1,1987,11,47506,4/1/2013,1,0
1817,10001817.10001817,2,1993,26,42895,4/1/2013,2,0
1818,10001818.10001818,2,1981,16,72739,4/1/2013,2,0
1819,10001819.10001819,1,1986,13,96132,4/1/2013,2,0
1820,10001820.10001820,2,1997,13,96466,4/1/2013,2,0
1821,10001821.10001821,1,1987,26,59628,4/1/2013,2,0
1822,10001822.10001822,1,1970,14,76515,4/2/2013,1,0
1823,10001823.10001823,2,1989,14,43566,4/2/2013,2,0
1824,10001824.10001824,2,1988,0,62783,4/2/2013,2,0
1825,10001825.10001825,2,1976,23,74846,4/2/2013,1,0
1826,10001826.10001826,2,1983,29,98778,4/2/2013,2,0
1827,10001827.10001827,2,1991,14,63193,4/2/2013,2,0
1828,10001828.10001828,2,1980,11,32340,4/2/2013,1,0
1829,10001829.10001829,2,1993,0,84574,4/2/2013,1,0
1830,10001830.10001830,1,1987,0,42267,4/2/2013,1,0
1831,10001831.10001831,2,1995,28,61375,4/2/2013,2,0
1832,10001832.10001832,2,1987,13,90159,4/2/2013,3,1
1833,10001833.10001833,2,1965,12,89927,4/2/2013,4,1
1834,10001834.10001834,2,1988,0,77755,4/2/2013,2,0
1835,10001835.10001835,2,1976,13,48408,4/2/2013,2,0
1836,10001836.10001836,2,1987,23,54785,4/2/2013,2,0
1837,10001837.10001837,2,1994,33,69163,4/2/2013,2,0
1838,10001838.10001838,2,1983,25,98211,4/2/2013,1,0
1839,10001839.10001839,2,1970,22,42755,4/2/2013,2,0
1840,10001840.10001840,2,1992,26,31592,4/2/2013,1,0
1841,10001841.10001841,2,1979,13,58330,4/2/2013,1,0
1842,10001842.10001842,2,1992,33,61569,4/3/2013,2,0
1843,10001843.10001843,2,1989,11,88365,4/3/2013,1,0
1844,10001844.10001844,2,1994,30,90950,4/3/2013,1,0
1845,10001845.10001845,2,1973,36,38312,4/3/2013,2,0
1846,10001846.10001846,2,1984,14,93625,4/3/2013,2,0
1847,10001847.10001847,1,1990,0,92105,4/3/2013,2,0
1848,10001848.10001848,2,1980,37,43088,4/3/2013,1,0
1849,10001849.10001849,2,1969,26,74713,4/3/2013,2,0
1850,10001850.10001850,2,1994,13,34737,4/3/2013,1,0
1851,10001851.10001851,2,1987,13,77964,4/3/2013,2,0
1852,10001852.10001852,2,1992,25,78751,4/3/2013,2,0
1853,10001853.10001853,2,1990,13,61485,4/3/2013,2,0
1854,10001854.10001854,2,1997,3,85373,4/3/2013,1,0
1855,10001855.10001855,2,1985,11,63543,4/3/2013,3,1
1856,10001856.10001856,2,1990,46,67844,4/3/2013,5,1
1857,10001857.10001857,2,1972,44,60858,4/3/2013,1,0
1858,10001858.10001858,2,1993,0,46329,4/3/2013,2,0
1859,10001859.10001859,2,1989,20,75594,4/3/2013,1,0
1860,10001860.10001860,1,1968,13,50258,4/3/2013,2,0
1861,10001861.10001861,2,1993,27,51104,4/3/2013,1,0
1862,10001862.10001862,2,1997,14,40500,4/3/2013,5,1
1863,10001863.10001863,2,1974,0,33866,4/4/2013,2,0
1864,10001864.10001864,1,1991,14,97325,4/4/2013,2,0
1865,10001865.10001865,2,1980,11,89090,4/4/2013,1,0
1866,10001866.10001866,2,1989,23,54007,4/4/2013,2,0
1867,10001867.10001867,2,1978,1,96520,4/4/2013,2,0
