a_fullVisitorId,a_hits_customDimensions_value,a_COUNT,a_SUM_totals_pageviews,a_SUM_totals_hits,a_SUM_totals_timeOnSite,a_SUM_hits_hitNumber,a_diffdays_latest,a_diffdays_oldest,a_desktop_flag,a_tablet_flag,a_mobile_flag,a_OS_Windows_flag,a_OS_Macintosh_flag,a_SUM_morning_visit,a_SUM_daytime_visit,a_SUM_evening_visit,a_SUM_midnight_visit,a_page201404,a_page201405,a_page201406,b_hits_customDimensions_value,b_CV_flag
3181979385109234650,740862308.1410155482,1,1,2,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,740862308.1410155482,0
3496567520289976561,814108066.1410167025,1,1,2,3,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,814108066.1410167025,0
4204133824340991972,978851184.1410113508,1,1,2,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,978851184.1410113508,0
4231186092466728796,985149781.1410166620,1,1,2,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,985149781.1410166620,0
4296243529762283455,1000297146.1410146239,1,1,2,1,1,2,2,1,0,0,1,0,0,1,0,0,0,1,0,1000297146.1410146239,1
4889886079690003696,1138515323.1410127088,3,9,21,408,14,2,2,1,0,0,1,0,3,0,0,0,0,0,0,1138515323.1410127088,0
4970464914613018851,1157276545.1410146531,1,1,2,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1157276545.1410146531,0
5014018172212020562,1167417078.1410139474,2,4,8,44,4,2,2,1,0,0,1,0,2,0,0,0,0,0,0,1167417078.1410139474,1
5128397630955416634,1194048121.1410165818,1,1,2,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1194048121.1410165818,0
5202421478201288693,1211283141.1410131957,1,1,1,1,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1211283141.1410131957,0
5282128726821026978,1229841431.1410186402,1,1,2,4,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1229841431.1410186402,0
5914154304256430539,1376996353.1410159051,2,10,16,838,9,2,2,1,0,0,1,0,0,2,0,0,0,0,0,1376996353.1410159051,1
6359554623432424751,1480699196.1398930735,1,1,2,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1480699196.1398930735,0
6660814324053664606,1550841686.1410163550,1,1,2,2,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1550841686.1410163550,0
6907601753312389299,1608301362.1410132147,1,1,2,3,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1608301362.1410132147,0
6983795581244966682,1626041620.1410107162,1,1,2,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1626041620.1410107162,0
7840796952973952692,1825577801.1375356596,2,4,8,46,4,2,2,1,0,0,1,0,0,2,0,0,0,0,0,1825577801.1375356596,1
8268190565972052771,1925088131.1409288995,1,1,2,3,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1925088131.1409288995,1
8456251773522080638,1968874543.1410134910,1,1,2,1,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1968874543.1410134910,0
8753165083192674535,2038005060.1410156775,2,2,4,4,2,2,2,1,0,0,1,0,0,2,0,0,0,0,0,2038005060.1410156775,1
32007308877798193,7452282.1407228721,1,1,2,1,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,7452282.1407228721,0
47469156783651665,11052274.1407220561,1,3,6,324,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,11052274.1407220561,0
118180862689837944,27516126.1407222648,1,1,2,6,1,36,36,1,0,0,0,1,0,1,0,0,0,0,0,27516126.1407222648,0
346455101707155601,80665364.1407219857,1,1,2,5,1,36,36,1,0,0,1,0,0,1,0,0,1,0,0,80665364.1407219857,0
418746041318255317,97496910.1407199957,1,1,2,1,1,36,36,1,0,0,0,1,1,0,0,0,0,0,0,97496910.1407199957,0
483208771672259771,112505809.1407237307,1,1,2,1,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,112505809.1407237307,0
1034816657062118493,240937028.1406682205,5,5,10,86,5,16,42,1,0,0,1,0,4,1,0,0,0,0,0,240937028.1406682205,0
1237016248410192451,288015289.1407203907,1,1,2,2,1,36,36,1,0,0,1,0,1,0,0,0,0,0,0,288015289.1407203907,0
1294242289582889182,301339265.1407211742,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,1,0,0,301339265.1407211742,0
1364240073139718092,317636894.1406699468,2,3,5,85,2,36,42,1,0,0,1,0,1,1,0,0,0,0,0,317636894.1406699468,0
1734269952575138563,403791189.1407183619,1,1,2,2,1,36,36,1,0,0,1,0,1,0,0,0,0,0,0,403791189.1407183619,0
1878407337042021996,437350789.1407225452,1,1,2,6,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,437350789.1407225452,0
1991630925596748947,463712710.1407216787,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,463712710.1407216787,0
2265194254720613290,527406636.1407237034,1,1,2,3,1,36,36,0,1,0,0,0,0,0,1,0,0,0,0,527406636.1407237034,0
2404716537914080434,559891699.1407204530,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,559891699.1407204530,0
2967815354899636689,690998359.1404969425,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,690998359.1404969425,0
3542134675166218815,824717496.1407207999,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,824717496.1407207999,0
3613481533717066153,841329231.1403236777,1,2,3,135,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,841329231.1403236777,0
3736329259222789762,869931946.1407151746,3,3,9,2,3,36,37,1,0,0,1,0,0,1,2,0,2,0,0,869931946.1407151746,0
3743455623577546860,871591182.1405562988,1,1,2,1,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,871591182.1405562988,0
3782267443441860177,880627763.1407221329,1,1,2,1,1,36,36,0,1,0,1,0,0,1,0,0,0,0,0,880627763.1407221329,0
3944440546635841336,918386631.1407221560,1,1,2,2,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,918386631.1407221560,0
4232474608422399099,985449787.1407233147,1,1,2,1,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,985449787.1407233147,0
4757856057700288862,1107774688.1403685214,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1107774688.1403685214,0
4892673904304235028,1139164414.1407230484,1,2,4,76,3,36,36,1,0,0,1,0,0,0,1,0,0,0,0,1139164414.1407230484,0
5007692196469463436,1165944197.1393482124,1,1,2,2,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,1165944197.1393482124,0
5032888931362838546,1171810769.1407227922,1,1,2,3,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,1171810769.1407227922,0
5145241410355570468,1197969869.1407166244,1,1,2,1,1,36,36,1,0,0,1,0,0,0,0,1,0,0,0,1197969869.1407166244,0
5180039587575122331,1206071951.1407207835,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,1,0,1206071951.1407207835,0
5249493314740198527,1222242907.1407229055,1,1,2,2,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,1222242907.1407229055,0
5295824754754734272,1233030286.1407207616,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1233030286.1407207616,0
5486096607740970728,1277331404.1407207144,1,1,2,3,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1277331404.1407207144,0
5494697709247948859,1279334004.1407215675,3,4,7,32,3,1,36,1,0,0,1,0,0,3,0,0,0,0,0,1279334004.1407215675,1
5614757683147050380,1307287645.1407192460,1,1,2,2,1,36,36,1,0,0,1,0,1,0,0,0,0,0,0,1307287645.1407192460,0
5714969423465431808,1330620009.1407206144,1,1,2,2,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1330620009.1407206144,0
5720901443316112579,1332001165.1407212739,2,2,6,4,4,36,36,1,0,0,1,0,0,2,0,0,0,0,0,1332001165.1407212739,0
5907425602329147532,1375429705.1407219852,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,1,0,0,1375429705.1407219852,0
6044262491580535732,1407289526.1407194036,1,1,2,3,1,36,36,1,0,0,1,0,1,0,0,0,0,0,0,1407289526.1407194036,0
6218775005751166990,1447921387.1407207438,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1447921387.1407207438,0
6510485812946189185,1515840602.1407236993,2,2,4,2,2,35,36,1,0,0,0,1,0,1,1,0,0,0,0,1515840602.1407236993,0
6891884213115585650,1604641837.1407222898,1,2,4,396,3,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1604641837.1407222898,0
7567044911608932280,1761839937.1407231928,1,1,2,3,1,36,36,1,0,0,1,0,0,0,1,0,0,0,0,1761839937.1407231928,0
7587398804574336125,1766578947.1407218813,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1766578947.1407218813,0
7921815197442934995,1844441331.1407224019,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,1844441331.1407224019,0
8537018770959401461,1987679575.1407222261,3,9,18,5460,9,36,36,1,0,0,0,0,0,3,0,0,0,0,0,1987679575.1407222261,0
8604048667690692531,2003286189.1407217587,2,4,8,58,4,36,36,1,0,0,1,0,0,2,0,0,0,0,0,2003286189.1407217587,0
8852014459881818415,2061020224.1407224111,1,1,2,1,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,2061020224.1407224111,0
8859863027283954677,2062847611.1407224821,1,1,2,2,1,36,36,1,0,0,1,0,0,1,0,0,0,0,0,2062847611.1407224821,0
277839129389223244,64689463.1408421196,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,64689463.1408421196,0
343081142904344314,79879803.1408421626,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,79879803.1408421626,1
505209642862957170,117628286.1408422514,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,117628286.1408422514,0
557859495166006696,129886785.1408423336,1,1,2,19,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,129886785.1408423336,0
838699551156285858,195274956.1408446882,1,1,2,2,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,195274956.1408446882,0
874543720416063010,203620577.1408413218,1,1,2,2,1,22,22,1,0,0,1,0,1,0,0,0,0,0,0,203620577.1408413218,1
980919559135861855,228388132.1401330783,3,5,10,305,5,22,22,1,0,0,1,0,0,3,0,0,0,0,0,228388132.1401330783,0
1367736507232850864,318450971.1408406448,1,1,2,1,1,22,22,1,0,0,1,0,1,0,0,0,0,0,0,318450971.1408406448,0
1661137315338748648,386763670.1407812328,2,2,4,2,2,22,29,1,0,0,1,0,0,2,0,0,0,0,0,386763670.1407812328,0
1881719134785580793,438121877.1408446201,1,1,2,1,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,438121877.1408446201,0
1894724596405561148,441149947.1408427836,1,1,2,2,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,441149947.1408427836,0
2119128992579774156,493398167.1408427724,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,493398167.1408427724,0
2537714916110065091,590857797.1408458179,2,2,4,2,2,5,22,1,0,0,1,0,0,1,0,1,0,0,0,590857797.1408458179,0
3000874078957656444,698695443.1408424316,1,1,2,2,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,698695443.1408424316,0
3078068063039579113,716668568.1408426985,1,1,2,2,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,716668568.1408426985,0
3183039181172694283,741109061.1408425227,1,1,1,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,741109061.1408425227,0
3311217729887913584,770952955.1408353904,3,3,6,14,3,22,23,1,0,0,1,0,0,0,3,0,0,0,0,770952955.1408353904,0
3395507889001123264,790578287.1408421312,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,790578287.1408421312,0
3472339356368436862,808467007.1408433790,1,1,2,6,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,808467007.1408433790,0
3536786397206879451,823472253.1408441563,1,1,2,5,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,823472253.1408441563,0
3759225978987155954,875263004.1408438770,1,1,2,2,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,875263004.1408438770,1
4912426269921173129,1143763370.1408425609,1,1,1,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,1143763370.1408425609,0
5569928931931528785,1296850138.1408441937,1,2,4,955,3,22,22,1,0,0,1,0,0,0,1,0,0,0,0,1296850138.1408441937,1
5618850683902157977,1308240621.1408427161,2,4,8,134,4,22,22,1,0,0,1,0,0,2,0,0,2,0,0,1308240621.1408427161,0
5775136696898367402,1344628794.1408446378,1,2,4,35,3,22,22,1,0,0,1,0,0,0,1,0,0,0,0,1344628794.1408446378,1
6349953035073150034,1478463652.1408425042,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,1478463652.1408425042,0
6735181210328425528,1568156576.1401087032,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,1568156576.1401087032,0
6967848049845643919,1622328546.1408412303,1,1,2,1,1,22,22,1,0,0,1,0,1,0,0,0,0,0,0,1622328546.1408412303,0
7269127335506546201,1692475596.1408437785,1,1,2,4,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,1692475596.1408437785,0
7399041209923200904,1722723527.1408427912,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,1722723527.1408427912,0
7547639240049470877,1757321702.1408413085,1,1,2,3,1,22,22,1,0,0,1,0,1,0,0,0,0,0,0,1757321702.1408413085,0
7631304584500267040,1776801558.1408419872,1,1,1,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,1776801558.1408419872,0
7685336535804340521,1789381852.1408428329,1,1,2,6,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,1789381852.1408428329,0
8078731123224024880,1880976167.1403590448,1,1,2,1,1,22,22,1,0,0,1,0,0,0,1,0,0,1,0,1880976167.1403590448,0
8635029538108280899,2010499485.1408438339,1,1,2,1,1,22,22,1,0,0,1,0,0,0,1,0,0,0,0,2010499485.1408438339,1
8771000759521312405,2042157752.1408433813,1,1,2,1,1,22,22,1,0,0,1,0,0,1,0,0,0,0,0,2042157752.1408433813,0
825419864463773644,192183038.1407848396,1,1,2,1,1,29,29,1,0,0,1,0,0,0,1,0,0,0,0,192183038.1407848396,0
1908179294424250804,444282613.1407826356,1,1,2,1,1,29,29,1,0,0,1,0,0,0,1,0,0,0,0,444282613.1407826356,0
2053125335333598414,478030493.1407841486,2,2,4,2,2,29,29,1,0,0,1,0,0,0,2,0,0,0,0,478030493.1407841486,0
2153623618690072020,501429573.1407827412,1,2,3,27,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,501429573.1407827412,0
2450164958423002857,570473484.1407823593,1,1,2,2,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,570473484.1407823593,0
2472273620406292082,575621058.1407372914,1,1,2,7,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,575621058.1407372914,1
2602491312220006633,605939727.1407838441,1,1,2,1,1,29,29,1,0,0,1,0,0,0,1,0,0,0,0,605939727.1407838441,0
2906302515461574944,676676285.1407799584,1,1,2,3,1,29,29,1,0,0,1,0,1,0,0,0,0,0,0,676676285.1407799584,0
3134828229109063360,729884074.1407819456,2,2,4,2,2,29,29,1,0,0,1,0,0,2,0,0,0,0,0,729884074.1407819456,0
3297198600149836866,767688872.1406706754,1,1,2,18,1,29,29,1,0,0,1,0,1,0,0,0,0,0,0,767688872.1406706754,0
3548752304941955500,826258283.1407842732,1,1,2,3,1,29,29,1,0,0,1,0,0,0,1,0,0,0,0,826258283.1407842732,0
4105097337396362639,955792455.1407810959,1,1,1,1,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,955792455.1407810959,0
4177092534149447368,972555143.1407844040,1,1,2,13,1,29,29,1,0,0,1,0,0,0,1,0,0,0,0,972555143.1407844040,0
5228722651033876795,1217406860.1407826235,2,4,8,4,4,29,29,1,0,0,1,0,0,2,0,0,0,0,0,1217406860.1407826235,1
6369383269551102988,1482987606.1407769612,1,1,3,2,1,29,29,1,0,0,1,0,0,0,0,1,0,0,0,1482987606.1407769612,0
6533417004117365125,1521179686.1407816069,1,1,2,1,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,1521179686.1407816069,0
6896327206460019481,1605676302.1407800089,1,1,2,1,1,29,29,1,0,0,1,0,1,0,0,0,0,0,0,1605676302.1407800089,0
7011247169657741950,1632433191.1407820414,1,1,2,4,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,1632433191.1407820414,0
7483645584548161014,1742422018.1407837686,2,6,12,1560,8,29,29,1,0,0,1,0,0,0,2,0,0,0,0,1742422018.1407837686,0
8641891126320136703,2012097073.1407812095,1,1,2,41,1,29,29,1,0,0,1,0,0,1,0,0,0,0,0,2012097073.1407812095,0
217613246834576074,50667032.1409190602,1,1,2,1,1,13,13,1,0,0,1,0,1,0,0,0,0,0,0,50667032.1409190602,0
705109373713596117,164171069.1409236693,1,1,2,1,1,13,13,1,0,0,1,0,0,0,0,1,0,0,0,164171069.1409236693,0
723992111531077570,168567549.1409200066,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,168567549.1409200066,0
1091598263611471118,254157526.1409201422,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,254157526.1409201422,0
2491760874872530791,580158288.1409181543,1,1,2,5,1,13,13,1,0,0,1,0,1,0,0,0,0,0,0,580158288.1409181543,0
2511385783038804950,584727568.1409188822,1,1,2,1,1,13,13,1,0,0,1,0,1,0,0,0,0,0,0,584727568.1409188822,0
2580160325550519309,600740389.1409201165,2,4,8,20,4,13,13,1,0,0,1,0,0,2,0,0,0,0,0,600740389.1409201165,0
2612734869351871507,608324741.1409201171,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,608324741.1409201171,0
2755075114948006045,641465912.1409192093,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,1,0,0,641465912.1409192093,0
3603014479379331363,838892180.1409186083,1,1,3,6,3,13,13,1,0,0,1,0,1,0,0,0,0,0,0,838892180.1409186083,0
3705204400028571622,862685125.1407899622,2,2,4,1,2,13,28,1,0,0,1,0,1,1,0,0,0,0,0,862685125.1407899622,0
3866509430203795845,900241879.1409206661,1,1,2,7,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,900241879.1409206661,0
4049280350440819916,942796550.1409191116,1,1,2,1,1,13,13,1,0,0,1,0,1,0,0,0,0,0,0,942796550.1409191116,1
4205529409538390301,979176119.1409186077,1,1,2,1,1,13,13,1,0,0,1,0,1,0,0,0,0,0,0,979176119.1409186077,0
4677343025976754747,1089028787.1409204795,1,1,2,7,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1089028787.1409204795,0
5104236670387918676,1188422709.1409193812,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1188422709.1409193812,0
5429977487016666010,1264265153.1409229722,1,1,2,1,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,1264265153.1409229722,0
5659426511256224522,1317687917.1406862090,3,3,6,4,3,13,40,1,0,0,1,0,1,2,0,0,0,0,0,1317687917.1406862090,1
5769058819959106946,1343213678.1409232258,1,1,2,2,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,1343213678.1409232258,0
5833116998753507021,1358128385.1409210061,2,2,4,2,2,13,13,1,0,0,1,0,0,2,0,0,0,0,0,1358128385.1409210061,0
5957911748883721430,1387184427.1398222038,2,1,3,1,2,12,13,1,0,0,1,0,1,0,1,0,0,0,0,1387184427.1398222038,1
5960226856526348344,1387723455.1409220664,1,1,2,1,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,1387723455.1409220664,0
6192838316727913930,1441882531.1409207754,2,4,8,294,4,13,13,1,0,0,1,0,0,2,0,0,0,0,0,1441882531.1409207754,1
6225084952661146503,1449390536.1409235847,1,1,2,1,1,13,13,1,0,0,1,0,0,0,0,1,0,0,0,1449390536.1409235847,0
6558967197626968841,1527128554.1409198857,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1527128554.1409198857,0
6629503948040368308,1543551671.1409216692,1,1,2,11,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,1543551671.1409216692,0
6865222005331726485,1598434058.1409159317,1,1,2,6,1,13,13,1,0,0,1,0,0,0,0,1,0,0,0,1598434058.1409159317,0
7371329788872393882,1716271459.1409189018,1,2,4,209,3,13,13,1,0,0,0,1,1,0,0,0,1,0,0,1716271459.1409189018,0
7723092210324794579,1798172530.1409215699,1,1,2,2,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,1798172530.1409215699,0
7753047446845821335,1805147027.1409192343,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1805147027.1409192343,0
7756062264779529794,1805848969.1409211970,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1805848969.1409211970,0
7769041617293329743,1808870960.1409205583,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1808870960.1409205583,0
7815651993958912731,1819723284.1409192667,1,1,2,2,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1819723284.1409192667,0
7846082313992451914,1826808395.1409201994,1,1,2,1,1,13,13,1,0,0,1,0,0,1,0,0,0,0,0,1826808395.1409201994,0
8069851097954798779,1878908625.1407470779,5,6,12,96,7,6,33,1,0,0,1,0,0,5,0,0,0,0,0,1878908625.1407470779,1
8349324018611841854,1943978485.1409215294,1,1,2,1,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,1943978485.1409215294,0
8774225055895712655,2042908467.1409217423,1,1,2,1,1,13,13,1,0,0,1,0,0,0,1,0,0,0,0,2042908467.1409217423,0
26107454030987393,6078615.1401012353,2,2,4,2,2,47,47,1,0,0,1,0,1,1,0,0,0,0,0,6078615.1401012353,0
293263087086078230,68280633.1400899862,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,68280633.1400899862,0
308581745082627549,71847286.1406268893,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,71847286.1406268893,0
667648810688784656,155449102.1406216464,1,1,2,13,1,47,47,1,0,0,1,0,0,0,0,1,0,0,0,155449102.1406216464,0
1039133971049281365,241942231.1383003989,3,3,6,49,3,19,47,1,0,0,1,0,3,0,0,0,0,0,0,241942231.1383003989,1
1316739083465248341,306577208.1406258773,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,306577208.1406258773,0
1345152654360299564,313192758.1406257196,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,313192758.1406257196,0
1398155707593863293,325533493.1406218365,1,1,2,8,1,47,47,1,0,0,1,0,0,0,0,1,0,0,0,325533493.1406218365,0
1604300119028665939,373530229.1406275155,1,1,2,1,1,47,47,1,0,0,1,0,0,0,1,0,0,0,0,373530229.1406275155,0
2033684058492415946,473503968.1406185418,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,473503968.1406185418,0
2261907732859830419,526641433.1406255251,2,6,12,1562,8,47,47,0,0,1,1,0,0,2,0,0,2,0,0,526641433.1406255251,0
2510587649263218806,584541738.1406218358,1,1,2,1,1,47,47,1,0,0,1,0,0,0,0,1,0,0,0,584541738.1406218358,0
2555803535933794907,595069382.1392863835,4,6,12,200,6,47,47,1,0,0,1,0,0,4,0,0,0,3,0,595069382.1392863835,0
2601410951849813257,605688186.1406248201,1,1,2,1,1,47,47,1,0,0,1,0,1,0,0,0,0,0,0,605688186.1406248201,0
2660884115616825334,619535361.1406271478,2,4,8,426,4,47,47,1,0,0,1,0,0,2,0,0,0,0,0,619535361.1406271478,0
2858514196768870368,665549700.1406259168,1,1,2,1,1,47,47,1,0,0,0,1,0,1,0,0,0,0,0,665549700.1406259168,0
3626849954436342754,844441809.1406264290,1,1,1,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,844441809.1406264290,0
3881570888370470145,903748648.1406254337,2,2,8,2,5,47,47,1,0,0,1,0,0,2,0,0,0,0,0,903748648.1406254337,0
3902511065846637741,908624163.1406264493,1,1,2,2,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,908624163.1406264493,0
4437768358633544741,1033248463.1406278693,1,1,2,2,1,47,47,1,0,0,1,0,0,0,1,0,0,0,0,1033248463.1406278693,0
4489819814618024305,1045367637.1406224753,1,1,3,1,3,47,47,0,0,1,1,0,0,0,0,1,0,0,0,1045367637.1406224753,0
4734442412855906299,1102323274.1406259195,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1102323274.1406259195,0
5007764390587524039,1165961006.1406264263,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1165961006.1406264263,0
5219339410210884622,1215222154.1406209038,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1215222154.1406209038,0
5502808364143449579,1281222413.1406244331,1,1,2,1,1,47,47,1,0,0,1,0,1,0,0,0,0,0,0,1281222413.1406244331,0
5666068686768738799,1319234419.1406177775,1,1,2,2,1,47,47,1,0,0,0,1,0,1,0,0,0,0,0,1319234419.1406177775,0
5978904720105921287,1392072234.1406262023,1,1,2,2,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1392072234.1406262023,0
6473964026695108532,1507337211.1406257076,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1507337211.1406257076,0
6700095132866316026,1559987462.1406273274,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1559987462.1406273274,0
6924025149902698204,1612125232.1406285532,1,3,4,136,1,47,47,1,0,0,1,0,0,0,1,0,0,0,0,1612125232.1406285532,0
7162494610488551198,1667648230.1406265118,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1667648230.1406265118,0
7330844555259005792,1706845256.1406258016,1,1,2,1,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1706845256.1406258016,0
8096894552806391090,1885205170.1406270770,1,1,2,8,1,47,47,1,0,0,1,0,0,1,0,0,0,0,0,1885205170.1406270770,0
8511654897426511134,1981774088.1406285086,2,4,8,104,4,47,47,1,0,0,1,0,0,0,2,0,1,0,0,1981774088.1406285086,0
8945306767363235465,2082741532.1402297993,1,1,2,1,1,47,47,1,0,0,1,0,0,0,1,0,1,0,0,2082741532.1402297993,0
123674125861079663,28795126.1406880367,1,2,4,131,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,28795126.1406880367,0
353401244940429898,82282639.1406855754,1,1,2,1,1,40,40,1,0,0,1,0,1,0,0,0,0,1,0,82282639.1406855754,0
406799001364158552,94715273.1397446744,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,94715273.1397446744,0
563853482803278084,131282369.1406873860,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,131282369.1406873860,0
651141352995367392,151605660.1406872032,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,151605660.1406872032,0
679040983808801952,158101549.1406860448,1,1,2,2,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,158101549.1406860448,0
691664274943858501,161040638.1406883653,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,161040638.1406883653,0
710463767705220657,165417736.1406858801,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,165417736.1406858801,0
846491115750919168,197089071.1406897152,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,197089071.1406897152,0
